mag_x (uT),mag_y (uT),mag_z (uT)
3.314268145278737876e+01,-5.593595181198586508e-02,3.634158690771524647e+01
3.312426782269377412e+01,-1.742543110994835276e-01,3.614220549105399272e+01
3.332950137966213333e+01,-5.097491283537376738e-03,3.631150758666009182e+01
3.299045297982377178e+01,3.116730758988535133e-01,3.618634174394483694e+01
3.324967078537798670e+01,-3.027378663595969854e-02,3.627144333547474986e+01
3.327678057537413281e+01,-1.722596525860621217e-02,3.637908830659816317e+01
3.305173043011303236e+01,-5.653444755248927811e-02,3.641246282601667872e+01
3.293712148876863210e+01,-3.383158064695478834e-02,3.631307702685558780e+01
3.314513197391971744e+01,9.393893854739109039e-02,3.641935335114727224e+01
3.298697412832909492e+01,-1.099437134377836967e-01,3.616107377453498373e+01
3.312735890860010812e+01,2.848649199413312919e-02,3.628552262482724444e+01
3.303258974421798655e+01,1.437279756726715998e-02,3.637077711049593631e+01
3.323630443313247440e+01,-3.086784913397578461e-02,3.624438809614920132e+01
3.321479679142071006e+01,4.679604672738509052e-02,3.626496641008133537e+01
3.315209416699314460e+01,1.278165173893238138e-01,3.620169940551263466e+01
3.309791136145510393e+01,-5.402622833632061972e-02,3.641994628173704740e+01
3.317514343167600543e+01,1.499742897993047719e-02,3.639933939545269226e+01
3.311478805926165592e+01,5.765561091647836145e-02,3.631942419842972214e+01
3.321002007941671508e+01,8.472292152542287152e-03,3.607017389304996158e+01
3.289579816967773240e+01,-4.745593929414182455e-02,3.626916786150724903e+01
3.331754648620633930e+01,-1.617049224689210904e-02,3.617079604750035315e+01
3.320238790377359095e+01,3.392983425323214258e-02,3.635245897415995131e+01
3.312828116284643443e+01,-3.520749481386167140e-03,3.632014126410484067e+01
3.316152697163419560e+01,1.418092727004355569e-01,3.634283191007818914e+01
3.304668233179378234e+01,1.408013635947591990e-01,3.618260857421670096e+01
3.321248247956864219e+01,-4.848283303619357193e-03,3.623880530955256773e+01
3.305859963460671480e+01,-2.965406635864752949e-01,3.618773050163114391e+01
3.315047250656521527e+01,-4.886406213131126719e-02,3.631432178604779892e+01
3.312247817181976473e+01,-3.355496832626449211e-02,3.618906584071179111e+01
3.326422688684139928e+01,1.009176895829700521e-01,3.614230249165176900e+01
